Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,OddsAvgH,OddsAvgD,OddsAvgA,Stagione,HTHG,HTAG,B365H,B365D,B365A,HS,AS,HST,AST,HC,AC,HY,AY,HR,AR,PSH,PSD,PSA
2023-09-24,Bologna,Napoli,0.0,0.0,D,3.72,3.64,1.99,2023,0.0,0.0,3.75,3.6,1.91,5.0,12.0,2.0,4.0,5.0,5.0,4.0,5.0,0.0,0.0,3.72,3.66,2.06
2023-09-24,Torino,Roma,1.0,1.0,D,3.07,3.05,2.55,2023,0.0,0.0,3.1,2.9,2.6,13.0,11.0,4.0,3.0,7.0,1.0,0.0,2.0,0.0,0.0,3.09,3.1,2.62
2023-09-26,Juventus,Lecce,1.0,0.0,H,1.5,4.27,7.05,2023,0.0,0.0,1.5,4.2,7.0,14.0,2.0,5.0,0.0,5.0,1.0,2.0,5.0,0.0,1.0,1.52,4.31,7.27
2023-09-27,Cagliari,Milan,1.0,3.0,A,5.43,3.89,1.66,2023,1.0,2.0,5.25,3.8,1.67,16.0,17.0,6.0,6.0,3.0,5.0,3.0,1.0,0.0,0.0,5.46,3.96,1.68
2023-09-27,Empoli,Salernitana,1.0,0.0,H,2.34,3.27,3.22,2023,1.0,0.0,2.3,3.3,3.2,13.0,14.0,6.0,2.0,10.0,2.0,2.0,1.0,0.0,0.0,2.41,3.22,3.31
2023-09-27,Verona,Atalanta,0.0,1.0,A,4.43,3.73,1.82,2023,0.0,1.0,4.2,3.75,1.83,11.0,8.0,2.0,2.0,4.0,1.0,2.0,3.0,0.0,0.0,4.63,3.78,1.82
2023-09-27,Inter,Sassuolo,1.0,2.0,A,1.33,5.72,8.57,2023,1.0,0.0,1.33,5.5,8.0,13.0,13.0,3.0,6.0,8.0,6.0,0.0,1.0,0.0,0.0,1.32,5.99,9.3
2023-09-27,Lazio,Torino,2.0,0.0,H,2.15,3.32,3.61,2023,0.0,0.0,2.15,3.25,3.5,6.0,7.0,3.0,2.0,4.0,2.0,1.0,4.0,0.0,0.0,2.17,3.37,3.7
2023-09-27,Napoli,Udinese,4.0,1.0,H,1.38,5.08,8.39,2023,2.0,0.0,1.36,5.0,8.5,23.0,13.0,10.0,3.0,8.0,4.0,1.0,1.0,0.0,0.0,1.39,5.16,8.46
2023-09-28,Frosinone,Fiorentina,1.0,1.0,D,3.7,3.64,2.0,2023,0.0,1.0,3.75,3.6,1.95,11.0,19.0,3.0,6.0,8.0,10.0,3.0,3.0,0.0,0.0,3.78,3.67,2.03
2023-09-28,Monza,Bologna,0.0,0.0,D,2.42,3.34,2.99,2023,0.0,0.0,2.38,3.3,3.0,12.0,7.0,3.0,5.0,7.0,5.0,5.0,3.0,0.0,1.0,2.49,3.35,3.06
2023-09-28,Genoa,Roma,4.0,1.0,H,3.76,3.25,2.12,2023,2.0,1.0,3.8,3.25,2.05,8.0,13.0,4.0,3.0,1.0,7.0,4.0,3.0,0.0,0.0,3.85,3.31,2.14
2023-09-30,Lecce,Napoli,0.0,4.0,A,4.73,3.8,1.76,2023,0.0,1.0,4.75,3.8,1.75,9.0,15.0,4.0,6.0,3.0,7.0,3.0,2.0,0.0,0.0,4.84,3.9,1.76
2023-09-30,Milan,Lazio,2.0,0.0,H,1.77,3.7,4.84,2023,0.0,0.0,1.73,3.6,5.0,14.0,13.0,7.0,4.0,7.0,1.0,3.0,2.0,0.0,0.0,1.78,3.72,5.04
2023-09-30,Salernitana,Inter,0.0,4.0,A,7.79,4.78,1.42,2023,0.0,0.0,8.0,4.75,1.4,12.0,16.0,3.0,6.0,3.0,3.0,2.0,1.0,0.0,0.0,8.16,4.81,1.43
2023-10-01,Bologna,Empoli,3.0,0.0,H,1.66,4.01,5.18,2023,1.0,0.0,1.62,4.0,5.5,21.0,12.0,9.0,4.0,2.0,6.0,2.0,4.0,0.0,0.0,1.66,3.97,5.17
2023-10-01,Udinese,Genoa,2.0,2.0,D,2.38,3.15,3.26,2023,1.0,2.0,2.38,3.1,3.2,11.0,8.0,2.0,4.0,5.0,0.0,2.0,2.0,1.0,0.0,2.38,3.07,3.35
2023-10-01,Atalanta,Juventus,0.0,0.0,D,2.51,3.45,2.82,2023,0.0,0.0,2.5,3.4,2.8,15.0,5.0,2.0,3.0,5.0,2.0,1.0,2.0,0.0,0.0,2.53,3.48,2.77
2023-10-01,Roma,Frosinone,2.0,0.0,H,1.45,4.43,7.62,2023,1.0,0.0,1.44,4.2,8.0,11.0,8.0,5.0,0.0,7.0,3.0,1.0,2.0,0.0,0.0,1.45,4.36,7.55
2023-10-02,Sassuolo,Monza,0.0,1.0,A,2.2,3.8,3.02,2023,0.0,0.0,2.25,3.75,2.88,19.0,13.0,7.0,4.0,7.0,4.0,0.0,0.0,0.0,0.0,2.16,3.87,3.04
2023-10-02,Torino,Verona,0.0,0.0,D,1.89,3.4,4.47,2023,0.0,0.0,1.85,3.5,4.33,8.0,5.0,2.0,2.0,10.0,1.0,1.0,1.0,0.0,0.0,1.83,3.37,4.73
2023-10-02,Fiorentina,Cagliari,3.0,0.0,H,1.49,4.36,6.96,2023,2.0,0.0,1.5,4.2,7.0,14.0,6.0,2.0,4.0,4.0,2.0,1.0,1.0,0.0,0.0,1.48,4.17,6.98
2023-10-06,Empoli,Udinese,0.0,0.0,D,3.12,3.34,2.38,2023,0.0,0.0,3.1,3.25,2.38,18.0,11.0,3.0,1.0,5.0,7.0,1.0,2.0,0.0,0.0,3.24,3.31,2.43
2023-10-06,Lecce,Sassuolo,1.0,1.0,D,2.57,3.5,2.74,2023,0.0,1.0,2.55,3.4,2.7,13.0,14.0,4.0,1.0,5.0,3.0,2.0,3.0,0.0,0.0,2.6,3.56,2.8
2023-10-07,Inter,Bologna,2.0,2.0,D,1.39,5.1,7.98,2023,2.0,1.0,1.36,5.5,7.5,14.0,8.0,5.0,3.0,7.0,7.0,2.0,3.0,0.0,0.0,1.4,5.17,8.08
2023-10-07,Juventus,Torino,2.0,0.0,H,1.93,3.35,4.46,2023,0.0,0.0,1.91,3.3,4.33,17.0,10.0,6.0,1.0,7.0,3.0,1.0,1.0,0.0,0.0,1.94,3.39,4.58
2023-10-07,Genoa,Milan,0.0,1.0,A,4.06,3.54,1.95,2023,0.0,0.0,4.2,3.5,1.91,7.0,12.0,1.0,3.0,3.0,2.0,3.0,5.0,1.0,1.0,4.24,3.57,1.95
2023-10-08,Monza,Salernitana,3.0,0.0,H,1.68,3.92,5.15,2023,2.0,0.0,1.7,3.8,5.0,16.0,8.0,7.0,5.0,7.0,7.0,1.0,2.0,0.0,0.0,1.68,3.97,5.48
2023-10-08,Frosinone,Verona,2.0,1.0,H,2.38,3.28,3.13,2023,1.0,0.0,2.35,3.3,3.1,11.0,16.0,2.0,4.0,2.0,4.0,1.0,4.0,0.0,0.0,2.45,3.22,3.23
2023-10-08,Lazio,Atalanta,3.0,2.0,H,2.81,3.3,2.61,2023,2.0,1.0,2.7,3.3,2.63,12.0,12.0,4.0,4.0,4.0,6.0,1.0,1.0,0.0,0.0,2.93,3.26,2.63
2023-10-08,Cagliari,Roma,1.0,4.0,A,4.71,3.46,1.84,2023,0.0,2.0,4.75,3.3,1.83,16.0,11.0,2.0,5.0,4.0,3.0,2.0,3.0,0.0,0.0,4.96,3.46,1.85
2023-10-08,Napoli,Fiorentina,1.0,3.0,A,1.61,4.22,5.32,2023,1.0,1.0,1.6,4.2,5.5,16.0,12.0,4.0,3.0,6.0,4.0,2.0,4.0,0.0,0.0,1.62,4.26,5.6
2023-10-21,Verona,Napoli,1.0,3.0,A,5.45,3.95,1.65,2023,0.0,2.0,5.5,3.75,1.65,15.0,22.0,9.0,10.0,5.0,8.0,3.0,2.0,0.0,0.0,5.71,3.96,1.66
2023-10-21,Torino,Inter,0.0,3.0,A,5.11,3.7,1.74,2023,0.0,0.0,5.5,3.6,1.7,7.0,14.0,3.0,4.0,2.0,4.0,1.0,2.0,0.0,0.0,5.39,3.72,1.74
2023-10-21,Sassuolo,Lazio,0.0,2.0,A,2.71,3.66,2.5,2023,0.0,2.0,2.7,3.5,2.5,9.0,18.0,2.0,6.0,5.0,7.0,1.0,5.0,0.0,0.0,2.71,3.72,2.57
2023-10-22,Roma,Monza,1.0,0.0,H,1.72,3.79,4.99,2023,0.0,0.0,1.7,3.6,5.25,21.0,11.0,4.0,4.0,8.0,5.0,2.0,4.0,0.0,1.0,1.74,3.87,5.08
2023-10-22,Bologna,Frosinone,2.0,1.0,H,1.75,3.77,4.84,2023,2.0,0.0,1.73,3.75,5.0,12.0,12.0,6.0,5.0,4.0,5.0,2.0,2.0,0.0,1.0,1.76,3.86,4.95
2023-10-22,Salernitana,Cagliari,2.0,2.0,D,2.32,3.19,3.31,2023,0.0,0.0,2.2,3.2,3.5,13.0,13.0,2.0,6.0,8.0,5.0,3.0,4.0,0.0,0.0,2.35,3.18,3.46
2023-10-22,Atalanta,Genoa,2.0,0.0,H,1.55,4.07,6.51,2023,0.0,0.0,1.55,3.8,6.5,13.0,15.0,8.0,4.0,8.0,4.0,4.0,2.0,0.0,0.0,1.56,4.19,6.61
2023-10-22,Milan,Juventus,0.0,1.0,A,2.3,3.28,3.31,2023,0.0,0.0,2.25,3.4,3.2,7.0,14.0,1.0,4.0,6.0,3.0,1.0,4.0,1.0,0.0,2.32,3.29,3.42
2023-10-23,Udinese,Lecce,1.0,1.0,D,2.19,3.26,3.56,2023,0.0,0.0,2.2,3.3,3.4,12.0,12.0,6.0,1.0,2.0,7.0,3.0,5.0,0.0,0.0,2.21,3.19,3.81
2023-10-23,Fiorentina,Empoli,0.0,2.0,A,1.44,4.76,7.25,2023,0.0,1.0,1.44,4.33,8.0,19.0,7.0,7.0,3.0,13.0,3.0,1.0,3.0,0.0,0.0,1.43,4.89,7.67
2023-10-27,Genoa,Salernitana,1.0,0.0,H,1.75,3.67,5.06,2023,1.0,0.0,1.73,3.6,5.25,8.0,7.0,4.0,2.0,7.0,0.0,3.0,4.0,0.0,0.0,1.76,3.72,5.17
2023-10-28,Sassuolo,Bologna,1.0,1.0,D,2.67,3.48,2.64,2023,1.0,1.0,2.6,3.4,2.63,17.0,9.0,6.0,5.0,6.0,2.0,1.0,4.0,0.0,0.0,2.76,3.41,2.69
2023-10-28,Lecce,Torino,0.0,1.0,A,2.77,3.02,2.85,2023,0.0,1.0,2.75,3.0,2.8,11.0,10.0,6.0,2.0,3.0,0.0,3.0,5.0,0.0,0.0,2.8,3.03,2.94
2023-10-28,Juventus,Verona,1.0,0.0,H,1.37,4.98,9.14,2023,0.0,0.0,1.36,5.0,8.0,30.0,7.0,6.0,1.0,5.0,1.0,3.0,2.0,0.0,0.0,1.36,5.17,9.54
2023-10-29,Cagliari,Frosinone,4.0,3.0,H,2.33,3.4,3.12,2023,0.0,2.0,2.3,3.3,3.2,24.0,10.0,6.0,6.0,5.0,7.0,1.0,4.0,0.0,0.0,2.37,3.42,3.2
2023-10-29,Monza,Udinese,1.0,1.0,D,2.1,3.52,3.54,2023,1.0,0.0,2.0,3.6,3.6,10.0,10.0,4.0,3.0,10.0,3.0,2.0,1.0,0.0,0.0,2.14,3.54,3.58
2023-10-29,Inter,Roma,1.0,0.0,H,1.64,3.94,5.56,2023,0.0,0.0,1.62,4.0,5.5,19.0,3.0,3.0,1.0,8.0,0.0,3.0,4.0,0.0,0.0,1.65,4.0,5.78
2023-10-29,Napoli,Milan,2.0,2.0,D,2.25,3.37,3.31,2023,0.0,2.0,2.2,3.4,3.3,17.0,20.0,4.0,6.0,6.0,4.0,4.0,3.0,1.0,0.0,2.3,3.37,3.38
2023-10-30,Empoli,Atalanta,0.0,3.0,A,4.92,3.96,1.7,2023,0.0,2.0,5.25,3.75,1.67,9.0,18.0,2.0,6.0,3.0,6.0,4.0,0.0,0.0,0.0,5.03,4.08,1.7
2023-10-30,Lazio,Fiorentina,1.0,0.0,H,2.3,3.42,3.17,2023,0.0,0.0,2.25,3.25,3.25,11.0,9.0,4.0,5.0,0.0,4.0,3.0,3.0,0.0,0.0,2.31,3.48,3.24
2023-11-03,Bologna,Lazio,1.0,0.0,H,2.72,3.15,2.79,2023,0.0,0.0,2.63,3.2,2.75,6.0,11.0,2.0,1.0,2.0,6.0,2.0,5.0,0.0,0.0,2.76,3.17,2.86
2023-11-04,Salernitana,Napoli,0.0,2.0,A,6.94,4.9,1.44,2023,0.0,1.0,7.0,4.75,1.44,10.0,21.0,3.0,8.0,8.0,9.0,1.0,1.0,0.0,0.0,7.02,4.99,1.44
2023-11-04,Atalanta,Inter,1.0,2.0,A,3.35,3.5,2.17,2023,0.0,1.0,3.3,3.5,2.15,14.0,10.0,4.0,4.0,6.0,1.0,4.0,1.0,1.0,0.0,3.46,3.47,2.19
2023-11-04,Milan,Udinese,0.0,1.0,A,1.46,4.56,7.22,2023,0.0,0.0,1.45,4.5,7.0,14.0,12.0,5.0,2.0,11.0,5.0,1.0,2.0,0.0,0.0,1.46,4.66,7.3
2023-11-05,Verona,Monza,1.0,3.0,A,3.15,3.28,2.36,2023,0.0,1.0,3.2,3.25,2.3,16.0,12.0,5.0,6.0,2.0,6.0,1.0,2.0,0.0,0.0,3.22,3.29,2.39
2023-11-05,Cagliari,Genoa,2.0,1.0,H,2.75,3.21,2.7,2023,0.0,0.0,2.7,3.2,2.7,12.0,8.0,4.0,2.0,1.0,1.0,4.0,2.0,0.0,0.0,2.8,3.18,2.77
2023-11-05,Roma,Lecce,2.0,1.0,H,1.57,3.93,6.35,2023,0.0,0.0,1.57,3.8,6.5,15.0,15.0,5.0,4.0,5.0,2.0,3.0,5.0,0.0,0.0,1.57,3.99,6.63
2023-11-05,Fiorentina,Juventus,0.0,1.0,A,2.88,3.3,2.54,2023,0.0,1.0,2.9,3.2,2.55,25.0,4.0,4.0,3.0,9.0,2.0,1.0,3.0,0.0,0.0,2.92,3.3,2.58
2023-11-06,Frosinone,Empoli,2.0,1.0,H,2.11,3.55,3.45,2023,0.0,0.0,2.0,3.6,3.6,17.0,10.0,5.0,2.0,9.0,2.0,3.0,2.0,0.0,0.0,2.13,3.58,3.52
2023-11-06,Torino,Sassuolo,2.0,1.0,H,2.15,3.44,3.45,2023,1.0,1.0,2.15,3.4,3.4,21.0,5.0,9.0,2.0,9.0,2.0,1.0,1.0,0.0,0.0,2.19,3.39,3.54
2023-11-10,Sassuolo,Salernitana,2.0,2.0,D,1.69,4.14,4.8,2023,1.0,2.0,1.65,4.2,4.75,29.0,9.0,9.0,2.0,11.0,0.0,2.0,1.0,0.0,0.0,1.7,4.17,4.92
2023-11-10,Genoa,Verona,1.0,0.0,H,1.95,3.28,4.49,2023,1.0,0.0,1.91,3.3,4.33,16.0,7.0,6.0,1.0,6.0,7.0,1.0,4.0,0.0,0.0,1.93,3.32,4.74
2023-11-11,Lecce,Milan,2.0,2.0,D,5.08,3.68,1.74,2023,0.0,2.0,5.0,3.6,1.75,14.0,10.0,5.0,6.0,3.0,1.0,4.0,6.0,0.0,1.0,5.21,3.74,1.74
2023-11-11,Juventus,Cagliari,2.0,1.0,H,1.38,4.91,8.69,2023,0.0,0.0,1.36,5.0,8.0,18.0,11.0,4.0,2.0,12.0,4.0,3.0,1.0,0.0,0.0,1.38,5.01,8.82
2023-11-11,Monza,Torino,1.0,1.0,D,2.48,3.16,3.07,2023,0.0,0.0,2.5,3.1,3.0,12.0,12.0,5.0,5.0,3.0,1.0,2.0,2.0,0.0,0.0,2.51,3.17,3.13
2023-11-12,Napoli,Empoli,0.0,1.0,A,1.23,6.73,11.96,2023,0.0,0.0,1.22,7.0,11.0,18.0,8.0,7.0,3.0,8.0,3.0,1.0,1.0,0.0,0.0,1.22,7.07,11.78
2023-11-12,Fiorentina,Bologna,2.0,1.0,H,2.07,3.47,3.65,2023,1.0,1.0,2.0,3.4,3.8,12.0,11.0,4.0,4.0,0.0,3.0,2.0,2.0,0.0,0.0,2.09,3.51,3.69
2023-11-12,Udinese,Atalanta,1.0,1.0,D,3.73,3.49,2.03,2023,1.0,0.0,3.75,3.5,2.0,13.0,8.0,4.0,2.0,7.0,7.0,2.0,3.0,0.0,0.0,3.8,3.53,2.05
2023-11-12,Lazio,Roma,0.0,0.0,D,2.96,3.11,2.61,2023,0.0,0.0,3.0,3.0,2.63,7.0,8.0,2.0,1.0,4.0,1.0,3.0,4.0,0.0,0.0,3.0,3.16,2.61
2023-11-12,Inter,Frosinone,2.0,0.0,H,1.19,7.53,14.11,2023,1.0,0.0,1.18,8.0,13.0,21.0,12.0,6.0,3.0,9.0,4.0,0.0,1.0,0.0,0.0,1.19,7.86,13.84
2023-11-25,Salernitana,Lazio,2.0,1.0,H,4.68,3.71,1.79,2023,0.0,1.0,4.75,3.75,1.75,13.0,13.0,6.0,2.0,4.0,9.0,5.0,3.0,0.0,0.0,4.82,3.69,1.79
2023-11-25,Atalanta,Napoli,1.0,2.0,A,2.68,3.43,2.66,2023,0.0,1.0,2.7,3.4,2.63,16.0,11.0,5.0,4.0,5.0,4.0,2.0,2.0,0.0,0.0,2.72,3.42,2.68
2023-11-25,Milan,Fiorentina,1.0,0.0,H,2.12,3.42,3.6,2023,1.0,0.0,2.1,3.3,3.5,9.0,20.0,6.0,4.0,3.0,11.0,1.0,2.0,0.0,0.0,2.15,3.46,3.59
2023-11-26,Cagliari,Monza,1.0,1.0,D,2.88,3.32,2.53,2023,1.0,0.0,2.88,3.25,2.5,17.0,12.0,6.0,4.0,10.0,11.0,1.0,2.0,0.0,0.0,2.9,3.25,2.63
2023-11-26,Empoli,Sassuolo,3.0,4.0,A,2.74,3.63,2.48,2023,2.0,2.0,2.75,3.6,2.4,11.0,17.0,9.0,9.0,6.0,5.0,4.0,2.0,0.0,0.0,2.8,3.6,2.51
2023-11-26,Frosinone,Genoa,2.0,1.0,H,2.5,3.24,2.99,2023,1.0,1.0,2.5,3.25,2.88,9.0,13.0,5.0,3.0,4.0,2.0,2.0,4.0,0.0,0.0,2.52,3.2,3.09
2023-11-26,Roma,Udinese,3.0,1.0,H,1.64,3.88,5.76,2023,1.0,0.0,1.62,3.8,5.75,12.0,6.0,5.0,2.0,7.0,1.0,1.0,3.0,0.0,0.0,1.63,3.89,5.99
2023-11-26,Juventus,Inter,1.0,1.0,D,3.38,3.26,2.28,2023,1.0,1.0,3.3,3.25,2.25,4.0,8.0,1.0,4.0,1.0,0.0,2.0,1.0,0.0,0.0,3.5,3.21,2.29
2023-11-27,Verona,Lecce,2.0,2.0,D,2.7,3.01,2.94,2023,1.0,1.0,2.75,3.0,2.88,19.0,14.0,11.0,5.0,4.0,2.0,1.0,2.0,0.0,0.0,2.76,3.0,2.97
2023-11-27,Bologna,Torino,2.0,0.0,H,2.34,3.18,3.31,2023,0.0,0.0,2.3,3.25,3.2,13.0,9.0,2.0,3.0,3.0,2.0,3.0,4.0,0.0,0.0,2.39,3.16,3.34
2023-12-01,Monza,Juventus,1.0,2.0,A,4.1,3.41,1.99,2023,0.0,1.0,4.2,3.3,1.95,16.0,18.0,1.0,7.0,7.0,3.0,1.0,2.0,0.0,0.0,4.12,3.42,2.03
2023-12-02,Genoa,Empoli,1.0,1.0,D,1.96,3.44,4.15,2023,1.0,0.0,1.91,3.6,3.8,21.0,9.0,1.0,1.0,5.0,3.0,3.0,1.0,0.0,0.0,1.98,3.37,4.28
2023-12-02,Lazio,Cagliari,1.0,0.0,H,1.63,4.03,5.55,2023,1.0,0.0,1.62,4.0,5.25,10.0,9.0,5.0,2.0,4.0,3.0,0.0,2.0,0.0,1.0,1.65,4.02,5.56
2023-12-02,Milan,Frosinone,3.0,1.0,H,1.44,4.74,7.17,2023,1.0,0.0,1.44,4.5,7.5,10.0,15.0,3.0,3.0,6.0,7.0,1.0,1.0,0.0,0.0,1.45,4.85,6.94
2023-12-03,Lecce,Bologna,1.0,1.0,D,3.05,3.17,2.5,2023,0.0,0.0,3.0,3.2,2.45,14.0,11.0,4.0,4.0,6.0,3.0,3.0,2.0,0.0,0.0,3.16,3.09,2.55
2023-12-03,Fiorentina,Salernitana,3.0,0.0,H,1.45,4.72,6.96,2023,2.0,0.0,1.45,4.75,7.0,22.0,11.0,9.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,1.45,4.79,7.14
2023-12-03,Udinese,Verona,3.0,3.0,D,1.73,3.67,5.15,2023,2.0,1.0,1.7,3.6,5.25,12.0,13.0,6.0,4.0,5.0,3.0,2.0,5.0,0.0,0.0,1.72,3.69,5.38
2023-12-03,Sassuolo,Roma,1.0,2.0,A,3.87,3.73,1.94,2023,1.0,0.0,3.8,3.75,1.91,8.0,15.0,2.0,7.0,1.0,11.0,4.0,1.0,1.0,0.0,3.91,3.75,1.95
2023-12-03,Napoli,Inter,0.0,3.0,A,2.89,3.49,2.44,2023,0.0,1.0,2.8,3.5,2.4,15.0,11.0,4.0,4.0,6.0,4.0,2.0,2.0,0.0,0.0,2.95,3.51,2.44
2023-12-04,Torino,Atalanta,3.0,0.0,H,3.03,3.2,2.49,2023,1.0,0.0,2.9,3.2,2.45,9.0,10.0,5.0,4.0,4.0,3.0,2.0,2.0,0.0,0.0,3.14,3.18,2.5
2023-12-08,Juventus,Napoli,1.0,0.0,H,2.31,3.26,3.3,2023,0.0,0.0,2.25,3.25,3.25,11.0,13.0,2.0,1.0,3.0,6.0,2.0,4.0,0.0,0.0,2.31,3.32,3.4
2023-12-09,Verona,Lazio,1.0,1.0,D,4.02,3.43,1.99,2023,0.0,1.0,4.2,3.4,1.95,5.0,14.0,1.0,5.0,1.0,7.0,2.0,4.0,1.0,0.0,4.04,3.45,2.01
2023-12-09,Atalanta,Milan,3.0,2.0,H,2.53,3.29,2.91,2023,1.0,1.0,2.5,3.2,3.0,19.0,14.0,7.0,4.0,6.0,4.0,1.0,5.0,0.0,1.0,2.61,3.29,2.89
2023-12-09,Inter,Udinese,4.0,0.0,H,1.27,6.04,10.9,2023,3.0,0.0,1.29,6.5,9.0,17.0,11.0,8.0,1.0,6.0,1.0,0.0,1.0,0.0,0.0,1.27,6.14,10.46
2023-12-10,Frosinone,Torino,0.0,0.0,D,3.37,3.28,2.24,2023,0.0,0.0,3.4,3.2,2.25,11.0,16.0,5.0,3.0,3.0,8.0,3.0,3.0,0.0,0.0,3.53,3.29,2.24
2023-12-10,Monza,Genoa,1.0,0.0,H,2.17,3.23,3.62,2023,0.0,0.0,2.15,3.1,3.75,6.0,16.0,3.0,1.0,2.0,3.0,1.0,2.0,0.0,0.0,2.21,3.2,3.72
2023-12-10,Salernitana,Bologna,1.0,2.0,A,3.71,3.32,2.11,2023,0.0,2.0,3.75,3.3,2.05,9.0,10.0,2.0,5.0,5.0,1.0,7.0,2.0,0.0,0.0,3.87,3.29,2.12
2023-12-10,Roma,Fiorentina,1.0,1.0,D,2.12,3.32,3.65,2023,1.0,0.0,2.1,3.3,3.5,4.0,14.0,1.0,8.0,1.0,6.0,5.0,3.0,2.0,1.0,2.16,3.33,3.71
2023-12-11,Empoli,Lecce,1.0,1.0,D,2.5,3.28,2.92,2023,0.0,0.0,2.55,3.2,3.0,18.0,14.0,6.0,5.0,8.0,3.0,2.0,2.0,0.0,0.0,2.57,3.26,2.97
2023-12-11,Cagliari,Sassuolo,2.0,1.0,H,2.34,3.57,2.95,2023,0.0,1.0,2.3,3.5,3.0,18.0,8.0,6.0,4.0,10.0,4.0,1.0,7.0,0.0,1.0,2.35,3.56,3.06
2023-12-15,Genoa,Juventus,1.0,1.0,D,4.77,3.21,1.92,2023,0.0,1.0,4.75,3.2,1.91,11.0,11.0,3.0,4.0,6.0,8.0,2.0,3.0,0.0,0.0,4.97,3.23,1.93
2023-12-16,Lecce,Frosinone,2.0,1.0,H,2.15,3.41,3.5,2023,1.0,1.0,2.15,3.3,3.5,18.0,11.0,6.0,5.0,5.0,4.0,1.0,4.0,0.0,0.0,2.18,3.39,3.56
2023-12-16,Napoli,Cagliari,2.0,1.0,H,1.33,5.51,9.2,2023,0.0,0.0,1.33,5.0,9.5,21.0,9.0,5.0,3.0,5.0,3.0,5.0,3.0,0.0,0.0,1.33,5.63,9.17
2023-12-16,Torino,Empoli,1.0,0.0,H,1.61,3.94,5.97,2023,1.0,0.0,1.6,3.8,6.0,10.0,7.0,3.0,2.0,6.0,4.0,4.0,2.0,0.0,0.0,1.61,3.96,6.07
2023-12-17,Milan,Monza,3.0,0.0,H,1.62,4.14,5.37,2023,2.0,0.0,1.62,4.33,5.0,17.0,21.0,9.0,4.0,4.0,5.0,1.0,2.0,0.0,0.0,1.63,4.18,5.41
2023-12-17,Fiorentina,Verona,1.0,0.0,H,1.44,4.68,7.53,2023,0.0,0.0,1.4,5.0,7.0,5.0,19.0,3.0,7.0,1.0,6.0,3.0,1.0,0.0,0.0,1.43,4.83,7.67
2023-12-17,Udinese,Sassuolo,2.0,2.0,D,2.26,3.59,3.1,2023,1.0,0.0,2.25,3.5,3.1,9.0,21.0,7.0,7.0,1.0,13.0,3.0,1.0,1.0,0.0,2.27,3.6,3.17
2023-12-17,Bologna,Roma,2.0,0.0,H,2.44,3.04,3.28,2023,1.0,0.0,2.38,3.0,3.25,8.0,8.0,2.0,3.0,0.0,4.0,4.0,4.0,0.0,0.0,2.46,3.05,3.35
2023-12-17,Lazio,Inter,0.0,2.0,A,4.87,3.72,1.76,2023,0.0,1.0,4.75,3.8,1.73,13.0,12.0,4.0,4.0,8.0,7.0,1.0,2.0,1.0,0.0,4.91,3.73,1.78
2023-12-18,Atalanta,Salernitana,4.0,1.0,H,1.31,5.61,9.8,2023,0.0,1.0,1.3,5.5,10.0,20.0,10.0,11.0,3.0,10.0,7.0,1.0,2.0,0.0,0.0,1.3,5.82,9.99
2023-12-22,Empoli,Lazio,0.0,2.0,A,4.13,3.44,1.96,2023,0.0,1.0,4.2,3.4,1.91,21.0,14.0,7.0,7.0,8.0,9.0,3.0,2.0,0.0,0.0,4.27,3.46,1.98
2023-12-22,Sassuolo,Genoa,1.0,2.0,A,2.28,3.38,3.22,2023,1.0,0.0,2.25,3.3,3.25,12.0,14.0,3.0,5.0,3.0,6.0,2.0,1.0,0.0,0.0,2.3,3.44,3.3
2023-12-22,Monza,Fiorentina,0.0,1.0,A,2.9,3.25,2.55,2023,0.0,1.0,2.88,3.2,2.55,7.0,14.0,2.0,5.0,1.0,4.0,3.0,4.0,0.0,0.0,2.96,3.26,2.61
2023-12-22,Salernitana,Milan,2.0,2.0,D,7.31,4.79,1.43,2023,1.0,1.0,8.0,4.5,1.44,19.0,21.0,7.0,9.0,6.0,6.0,3.0,1.0,1.0,0.0,7.4,4.98,1.44
2023-12-23,Frosinone,Juventus,1.0,2.0,A,5.68,3.83,1.64,2023,0.0,1.0,6.0,3.75,1.62,10.0,13.0,3.0,3.0,8.0,8.0,0.0,2.0,0.0,0.0,5.87,3.76,1.67
2023-12-23,Bologna,Atalanta,1.0,0.0,H,2.73,3.17,2.77,2023,0.0,0.0,2.7,3.2,2.75,9.0,12.0,1.0,2.0,2.0,3.0,2.0,4.0,0.0,0.0,2.78,3.1,2.85
2023-12-23,Torino,Udinese,1.0,1.0,D,1.78,3.52,5.01,2023,0.0,0.0,1.75,3.5,5.0,14.0,10.0,4.0,4.0,8.0,2.0,2.0,2.0,0.0,0.0,1.78,3.57,5.16
2023-12-23,Inter,Lecce,2.0,0.0,H,1.23,6.48,13.23,2023,1.0,0.0,1.22,7.0,11.0,20.0,11.0,8.0,5.0,16.0,2.0,1.0,3.0,0.0,1.0,1.23,6.54,12.85
2023-12-23,Verona,Cagliari,2.0,0.0,H,2.39,3.29,3.1,2023,0.0,0.0,2.38,3.25,3.1,13.0,12.0,5.0,3.0,11.0,7.0,3.0,4.0,0.0,1.0,2.4,3.29,3.2
